total_population,median_home_value,median_gross_rent,state,zip_code
3010,71300,35559,05,72331
125,-666666666,15179,05,72332
550,38600,28438,05,72333
18559,67900,35147,05,72335
7,-666666666,-666666666,05,72338
148,-666666666,-666666666,05,72339
170,57000,-666666666,05,72340
205,60000,35500,05,72341
4706,101100,24659,05,72342
480,51900,24063,05,72346
684,48400,41406,05,72347
2482,65800,34327,05,72348
1063,46900,30150,05,72350
735,68000,30357,05,72351
105,-666666666,-666666666,05,72353
2359,69100,36942,05,72354
2198,85200,50208,05,72355
1401,34000,23224,05,72358
534,20700,33478,05,72359
5655,75300,23692,05,72360
15874,153400,64516,05,72364
2679,53200,24947,05,72365
2017,41600,32932,05,72366
6,-666666666,-666666666,05,72367
1287,77900,46910,05,72368
7510,80000,31190,05,72370
1756,65800,39643,05,72372
855,56300,23601,05,72373
848,67100,-666666666,05,72374
1851,92700,45913,05,72376
22,-666666666,-666666666,05,72377
15,-666666666,-666666666,05,72379
75,-666666666,-666666666,05,72383
888,54300,25278,05,72384
2050,67200,51276,05,72386
359,43300,43929,05,72389
7904,71300,25188,05,72390
534,59300,36917,05,72392
473,30600,32550,05,72394
1082,93100,61429,05,72395
12952,96000,49677,05,72396
58725,140500,42218,05,72401
27706,170400,61592,05,72404
383,55800,33594,05,72410
2365,83900,40121,05,72411
542,207300,-666666666,05,72412
539,47200,39464,05,72413
365,76800,-666666666,05,72414
1339,75200,42500,05,72415
5414,118600,53080,05,72416
5606,121600,46476,05,72417
1497,49600,43625,05,72419
447,55900,25909,05,72421
4587,77700,37550,05,72422
92,32800,-666666666,05,72424
357,84200,38750,05,72425
169,88200,51429,05,72426
365,-666666666,20000,05,72427
79,-666666666,60000,05,72428
284,65700,47500,05,72429
384,58800,31210,05,72430
374,51800,31786,05,72431
6454,83800,44231,05,72432
2909,69100,34345,05,72433
1889,86300,33750,05,72434
382,58100,42344,05,72435
987,79500,51983,05,72436
3722,85500,47222,05,72437
3087,73100,35136,05,72438
276,83300,65750,05,72440
47,-666666666,2499,05,72441
4241,120200,53011,05,72442
2938,76700,46382,05,72443
1895,84200,35302,05,72444
46,81900,50833,05,72445
1902,81500,41324,05,72447
332,42100,33750,05,72449
39120,124900,46553,05,72450
194,58600,40250,05,72453
4842,89000,37263,05,72454
12418,95700,39352,05,72455
480,59600,35417,05,72456
185,72100,42000,05,72457
594,67900,62833,05,72458
1324,97600,32456,05,72459
844,61000,21977,05,72460
3599,76200,40727,05,72461
341,53400,27697,05,72462
61,-666666666,28750,05,72464
1500,62800,32019,05,72466
285,-666666666,-666666666,05,72467
977,85400,40000,05,72469
160,-666666666,39750,05,72470
1187,56900,40500,05,72471
9167,90800,41300,05,72472
2457,70500,41179,05,72473
6656,82400,39261,05,72476
331,81900,-666666666,05,72478
1406,71300,49464,05,72479
1338,68000,28958,05,72482
26150,109900,44666,05,72501
2615,74200,31899,05,72512
2397,116300,33777,05,72513
0,-666666666,-666666666,05,72515
224,235400,-666666666,05,72517
3922,94600,41563,05,72519
163,-666666666,-666666666,05,72520
5611,78000,40587,05,72521
462,79600,47833,05,72522
923,87500,30156,05,72523
402,-666666666,-666666666,05,72524
235,-666666666,-666666666,05,72526
449,-666666666,93750,05,72527
0,-666666666,-666666666,05,72528
5006,73500,38081,05,72529
1267,109300,37112,05,72530
984,159600,39385,05,72531
1104,87000,35363,05,72532
342,78800,34773,05,72533
1794,89000,65357,05,72534
522,76700,40278,05,72536
742,146000,53938,05,72537
417,127800,32869,05,72538
126,-666666666,-666666666,05,72539
189,137500,44167,05,72540
3667,104800,36653,05,72542
12636,146800,47578,05,72543
741,-666666666,26327,05,72544
244,109700,34408,05,72546
721,100700,-666666666,05,72550
49,65000,-666666666,05,72553
2352,82700,37708,05,72554
139,135400,48021,05,72555
3343,83900,45573,05,72556
9075,150300,38044,05,72560
848,86800,55000,05,72561
2220,75500,36786,05,72562
383,74500,31167,05,72564
726,73800,45625,05,72565
619,61900,23393,05,72566
264,118800,24464,05,72567
1148,80400,39643,05,72568
746,83700,71563,05,72569
267,-666666666,44815,05,72571
140,46700,43750,05,72572
216,-666666666,81607,05,72573
4059,79400,30683,05,72576
694,110900,58125,05,72577
104,-666666666,-666666666,05,72578
1280,86300,44063,05,72579
1096,136600,34773,05,72581
2360,85400,34458,05,72583
277,82400,53315,05,72584
306,-666666666,-666666666,05,72585
47,-666666666,76071,05,72587
30327,126300,45874,05,72601
1856,157100,49044,05,72611
11201,118300,49245,05,72616
48,156300,38365,05,72617
2260,126300,40313,05,72619
997,150700,50563,05,72623
507,120000,47008,05,72624
1379,149200,38750,05,72626
1006,109900,49063,05,72628
353,71200,27778,05,72629
287,90000,36771,05,72630
3808,162700,43225,05,72631
4120,162800,43402,05,72632
1599,124100,45956,05,72633
4524,116500,40288,05,72634
3913,97100,40142,05,72635
3,187500,-666666666,05,72636
6885,108900,44628,05,72638
627,83300,45833,05,72639
394,185700,34091,05,72640
3164,120500,31033,05,72641
1841,135300,47218,05,72642
2497,106700,34485,05,72644
2072,90400,32297,05,72645
392,93500,70179,05,72648
3855,118700,34931,05,72650
1291,110300,56205,05,72651
28285,137200,42492,05,72653
246,69600,37656,05,72655
1390,139600,37500,05,72658
620,84400,-666666666,05,72660
534,120800,32802,05,72661
2729,129100,45748,05,72662
155,-666666666,-666666666,05,72663
83,-666666666,11613,05,72666
198,251900,60568,05,72668
101,-666666666,-666666666,05,72669
79,-666666666,-666666666,05,72670
301,-666666666,19000,05,72672
1534,96600,38056,05,72675
428,71400,28250,05,72677
7,-666666666,-666666666,05,72679
942,136000,55581,05,72680
226,65500,-666666666,05,72682
275,-666666666,47083,05,72683
1288,109900,36033,05,72685
110,116900,43625,05,72686
6749,124200,34149,05,72687
45104,210800,38031,05,72701
32704,237500,47670,05,72703
26416,186600,61829,05,72704
57292,248600,83601,05,72712
13324,164400,68689,05,72714
15839,169100,64901,05,72715
671,119400,54094,05,72717
3294,299200,132230,05,72718
12698,174100,73052,05,72719
325,150000,57885,05,72721
3331,116500,50852,05,72722
6069,142400,58902,05,72727
166,134300,25125,05,72729
8481,168700,55874,05,72730
5118,198300,64671,05,72732
8410,141000,59500,05,72734
6850,200400,55475,05,72736
2471,115000,62000,05,72738
744,116000,58320,05,72739
9675,125500,45299,05,72740
527,90000,42629,05,72742
5363,131400,43892,05,72744
13941,168500,67318,05,72745
301,-666666666,46932,05,72747
245,-666666666,-666666666,05,72749
7692,134900,58520,05,72751
343,46600,-666666666,05,72752
9680,163000,65444,05,72753
41584,160200,52379,05,72756
41523,225900,73405,05,72758
318,125000,53750,05,72760
22529,160100,51039,05,72761
41189,175900,60662,05,72762
56913,147300,46865,05,72764
1243,149600,48750,05,72768
1425,-666666666,51154,05,72769
1437,136600,52096,05,72773
5975,163000,56667,05,72774
615,123800,33721,05,72776
19074,107000,33761,05,72801
22415,158200,54135,05,72802
1996,74000,39047,05,72821
5850,87900,42314,05,72823
1821,84100,49063,05,72824
50,-666666666,59000,05,72826
213,-666666666,-666666666,05,72827
35,-666666666,-666666666,05,72828
15704,112100,38985,05,72830
1186,77600,37202,05,72832
4356,107100,43997,05,72833
10402,122800,45500,05,72834
827,112100,33388,05,72835
7991,110700,42486,05,72837
115,64200,-666666666,05,72838
315,84200,54457,05,72839
2121,74900,31010,05,72840
230,23200,24042,05,72841
1158,72200,41923,05,72842
2600,107000,44778,05,72843
1006,124300,49167,05,72845
4286,106700,40615,05,72846
2765,91300,40850,05,72847
440,107300,53750,05,72851
82,131700,-666666666,05,72852
2357,94200,38913,05,72853
819,79000,27619,05,72854
6263,96500,39114,05,72855
352,107500,47727,05,72856
1350,76600,55000,05,72857
3827,133700,44667,05,72858
269,191200,43276,05,72860
1844,115400,48125,05,72863
1381,126400,49350,05,72865
21537,91400,36528,05,72901
24758,165400,46706,05,72903
23411,76600,32311,05,72904
13303,142700,51941,05,72908
8604,198700,72561,05,72916
13729,149300,50995,05,72921
4999,109700,47755,05,72923
643,94000,26622,05,72926
8366,92000,39636,05,72927
937,127100,50441,05,72928
319,52500,-666666666,05,72930
1400,91900,38264,05,72932
5293,93800,53163,05,72933
678,80800,25847,05,72934
453,84300,31563,05,72935
14931,134000,59674,05,72936
3340,118800,45000,05,72937
1187,66200,52587,05,72938
2830,122200,64180,05,72940
5189,120600,53152,05,72941
2076,95100,42432,05,72943
3800,88100,50208,05,72944
245,64500,34688,05,72945
3760,97200,49190,05,72946
3889,95300,41849,05,72947
223,81400,22679,05,72948
9408,112100,32875,05,72949
386,-666666666,62083,05,72950
912,64900,36207,05,72951
2614,103100,47589,05,72952
949,-666666666,36422,05,72955
36187,113300,47229,05,72956
6824,74600,34340,05,72958
2701,154500,37295,05,72959
925,73200,54063,40,73002
24279,167800,66540,40,73003
1046,121600,68750,40,73004
9563,77000,45083,40,73005
3158,83200,46818,40,73006
2741,427500,104265,40,73007
20111,122100,50957,40,73008
1228,93100,53021,40,73009
19555,181400,73269,40,73010
319,56000,50341,40,73011
38314,238200,100227,40,73012
54181,221800,87173,40,73013
1718,111700,63657,40,73014
2983,70500,32724,40,73015
1848,183200,81875,40,73016
1511,88700,43816,40,73017
20190,91100,47174,40,73018
0,-666666666,-666666666,40,73019
24407,183700,81149,40,73020
223,110000,71500,40,73021
811,108500,65521,40,73024
13475,342200,129464,40,73025
10551,183300,78520,40,73026
1446,126400,46339,40,73027
3735,108400,50104,40,73028
1674,102800,51761,40,73029
4333,110000,51992,40,73030
199,108300,49250,40,73032
503,67000,41250,40,73033
45185,284100,88264,40,73034
21416,114600,51519,40,73036
1876,83300,42772,40,73038
1741,80200,45278,40,73040
349,70700,68462,40,73041
1089,83700,51250,40,73042
181,54700,29091,40,73043
22935,147200,57739,40,73044
11803,159700,61540,40,73045
5126,108600,48824,40,73047
2556,105800,62581,40,73048
5994,151700,64097,40,73049
1022,-666666666,-666666666,40,73050
9986,114600,51250,40,73051
6669,113000,51250,40,73052
706,116700,44167,40,73053
4363,156000,60417,40,73054
9861,118100,53865,40,73055
425,93800,78438,40,73056
2386,92500,47552,40,73057
168,172900,-666666666,40,73058
2932,104600,59321,40,73059
1661,139700,67566,40,73061
1256,57100,36932,40,73062
663,101800,53125,40,73063
24442,167100,76958,40,73064
8718,187100,79357,40,73065
396,77000,51000,40,73066
2189,105100,65368,40,73067
11876,121800,61326,40,73068
25149,152300,47615,40,73069
43494,154500,50826,40,73071
47482,234400,67094,40,73072
417,160100,57750,40,73073
1099,87300,45069,40,73074
9674,106300,45707,40,73075
6742,93400,55668,40,73077
11607,214300,86009,40,73078
471,99200,53750,40,73079
9523,164200,62011,40,73080
3332,81600,49878,40,73082
6763,81500,38255,40,73084
8695,141700,51817,40,73086
13185,188700,83157,40,73089
1223,166900,72917,40,73090
973,64500,43269,40,73092
3200,188000,71080,40,73093
2029,123500,53095,40,73095
13853,175700,50945,40,73096
137,-666666666,-666666666,40,73097
4553,99800,49306,40,73098
70417,166400,74392,40,73099
4402,163600,53178,40,73102
4818,256700,52416,40,73103
2445,271100,60052,40,73104
5445,111100,42050,40,73105
13331,118300,39527,40,73106
24965,100400,45430,40,73107
14583,52900,29483,40,73108
22731,70700,34025,40,73109
33460,95800,43059,40,73110
12149,71300,30517,40,73111
33622,126600,49122,40,73112
18659,93000,36337,40,73114
20971,83500,46254,40,73115
9236,233400,78490,40,73116
5892,80300,26215,40,73117
13820,169200,56510,40,73118
32479,65500,34970,40,73119
35500,171400,53360,40,73120
3386,171900,61250,40,73121
13184,120600,48306,40,73122
25545,114000,39069,40,73127
4669,150000,68654,40,73128
20484,52200,32507,40,73129
20412,142400,60766,40,73130
3578,271700,82756,40,73131
28452,160700,53152,40,73132
5255,115700,52949,40,73134
22282,140500,61455,40,73135
17900,122000,44909,40,73139
2611,86000,41890,40,73141
14874,241600,76748,40,73142
3180,-666666666,61964,40,73145
5299,66200,37401,40,73149
5083,231500,84856,40,73150
1850,409600,169750,40,73151
33047,110900,51137,40,73159
59509,140500,65528,40,73160
29084,183700,75316,40,73162
6376,219400,91295,40,73165
2502,146500,66400,40,73169
38138,195300,83903,40,73170
3292,310200,116343,40,73173
5717,208200,90071,40,73179
35731,126800,52528,40,73401
34,42000,-666666666,40,73425
1533,124800,68375,40,73430
1143,103700,53676,40,73432
2817,99800,53987,40,73433
615,77900,42708,40,73434
110,53000,42031,40,73437
3519,70500,45848,40,73438
7460,99900,45644,40,73439
403,132200,48068,40,73440
200,45000,30833,40,73441
418,79300,62292,40,73442
3987,107300,51467,40,73443
121,-666666666,-666666666,40,73444
8642,83600,45774,40,73446
1378,81400,49583,40,73447
6206,99800,47469,40,73448
3038,100500,48309,40,73449
1304,90700,47045,40,73450
490,205200,62500,40,73453
611,60900,32813,40,73455
1981,83100,39485,40,73456
1032,100000,49125,40,73458
1090,115100,44524,40,73459
4766,80200,34206,40,73460
755,77300,39688,40,73461
3264,93300,55042,40,73463
954,73100,41071,40,73481
159,40000,22500,40,73487
657,84300,52679,40,73491
19953,110600,38517,40,73501
10995,-666666666,47629,40,73503
48585,127200,53625,40,73505
22787,118700,52190,40,73507
151,91700,49167,40,73520
20616,114700,48720,40,73521
2170,118200,61140,40,73526
4998,162900,75735,40,73527
600,112500,57273,40,73528
5158,76000,44700,40,73529
537,36500,36154,40,73530
345,94200,54750,40,73531
479,109200,56667,40,73532
27748,116000,46868,40,73533
514,49700,41094,40,73537
5447,195500,73409,40,73538
162,69200,54583,40,73539
612,117600,50625,40,73540
2927,119300,55859,40,73541
4377,53900,42722,40,73542
1660,100900,47596,40,73543
226,46700,38333,40,73544
1018,50200,42544,40,73546
2280,83300,43155,40,73547
353,38700,23306,40,73548
178,94300,51667,40,73549
2352,67200,47986,40,73550
60,14800,36042,40,73551
1559,113600,72619,40,73552
68,212500,136250,40,73553
3244,73500,40147,40,73554
171,42500,38333,40,73555
147,84100,39688,40,73556
401,174400,71875,40,73557
593,37500,36923,40,73559
889,82100,49871,40,73560
618,86500,72321,40,73562
433,73000,44821,40,73564
979,64100,32589,40,73565
1721,70000,38221,40,73566
671,83500,43424,40,73567
946,30900,35417,40,73568
524,32500,40625,40,73569
1035,66600,42143,40,73570
90,-666666666,-666666666,40,73571
3734,83700,50787,40,73572
2608,68200,42674,40,73573
10092,104000,48034,40,73601
1572,142200,57321,40,73620
241,-666666666,37750,40,73622
2410,88500,52159,40,73624
633,96900,63152,40,73625
1131,109400,52583,40,73626
590,122900,34423,40,73627
1519,95300,62569,40,73628
3189,79300,47083,40,73632
207,279000,46875,40,73638
611,87600,36250,40,73639
530,47800,43906,40,73641
144,-666666666,52000,40,73642
14225,152700,53709,40,73644
1408,88900,45705,40,73645
390,84300,65313,40,73646
521,141300,71354,40,73647
1171,117600,40227,40,73650
3969,63000,32938,40,73651
872,141700,82614,40,73654
841,61800,48490,40,73655
217,64500,45750,40,73658
184,-666666666,63438,40,73659
333,77000,32132,40,73660
421,81900,58542,40,73661
6411,102400,48994,40,73662
1413,114800,51638,40,73663
1123,68300,56354,40,73664
256,76300,68500,40,73666
544,76100,57650,40,73667
1617,120500,48438,40,73669
287,72500,42917,40,73673
24987,72700,43115,40,73701
28866,152600,62761,40,73703
317,-666666666,-666666666,40,73705
628,152600,59141,40,73716
7018,109400,54583,40,73717
527,89000,56429,40,73718
97,115600,79167,40,73719
123,78400,60625,40,73720
423,157800,89196,40,73722
1125,59700,50052,40,73724
469,54500,55375,40,73726
175,194400,-666666666,40,73727
2048,86000,61115,40,73728
512,87700,54615,40,73729
737,70800,53125,40,73730
102,100000,68750,40,73731
325,97300,57000,40,73733
780,78800,56094,40,73734
717,115900,75357,40,73735
736,-666666666,74028,40,73736
3549,94500,49867,40,73737
1061,77400,45368,40,73738
332,95000,68958,40,73739
1583,81500,66250,40,73741
4345,126300,49514,40,73742
104,86300,78250,40,73743
161,63800,-666666666,40,73744
45,-666666666,-666666666,40,73746
334,84500,58370,40,73747
461,75600,58056,40,73749
7416,153500,58750,40,73750
471,88800,65179,40,73753
1015,107700,55250,40,73754
759,81300,35875,40,73755
383,133700,61000,40,73756
272,-666666666,121406,40,73757
129,-666666666,-666666666,40,73758
1386,73900,47639,40,73759
418,124400,54615,40,73760
306,79000,63929,40,73761
2114,170600,62788,40,73762
1624,84000,48311,40,73763
196,136200,63000,40,73764
1377,100000,62206,40,73766
1769,121200,58947,40,73768
365,67700,42813,40,73771
3978,95800,43886,40,73772
1827,88500,54792,40,73773
15399,127900,59349,40,73801
996,108700,64531,40,73832
1673,78200,47500,40,73834
249,79000,48214,40,73835
420,141800,56389,40,73838
708,93100,47188,40,73840
1275,73300,44091,40,73841
596,142500,66667,40,73842
889,75800,50357,40,73843
241,74400,41944,40,73844
2155,76700,49250,40,73848
126,216700,49500,40,73851
2193,115800,62250,40,73852
554,170000,80125,40,73853
87,100000,-666666666,40,73855
821,169800,76833,40,73857
1583,85900,55625,40,73858
1356,124300,45875,40,73859
1288,79200,47708,40,73860
199,76000,63125,40,73901
437,151600,60000,40,73931
2283,95000,52431,40,73932
1548,57100,45250,40,73933
185,88800,49250,40,73937
773,69600,50909,40,73938
1638,101400,43068,40,73939
13127,129000,53555,40,73942
443,81100,44107,40,73944
2935,107200,54135,40,73945
42,-666666666,24375,40,73946
385,44200,43750,40,73947
1635,83100,48482,40,73949
1444,114500,55000,40,73950
1115,85000,50833,40,73951
315,54300,38750,40,74001
1895,84000,54141,40,74002
14230,77900,39668,40,74003
26900,147500,66323,40,74006
29686,222200,80632,40,74008
10809,110800,44116,40,74010
28423,170300,80102,40,74011
62622,166300,69743,40,74012
41314,176000,79742,40,74014
8977,144500,58365,40,74015
5842,93800,51156,40,74016
28232,135500,55712,40,74017
18348,170700,69038,40,74019
7293,96700,51063,40,74020
20226,164400,74030,40,74021
1751,102800,54135,40,74022
11534,98500,44598,40,74023
947,68500,45000,40,74026
1103,78100,42656,40,74027
1686,85200,47386,40,74028
4833,88400,46045,40,74029
3696,78100,36012,40,74030
2308,126200,53967,40,74032
12477,138200,66170,40,74033
117,49000,22813,40,74034
4252,67600,39844,40,74035
7200,145700,59430,40,74036
18653,207200,88351,40,74037
2268,101900,51875,40,74038
3768,118600,53333,40,74039
2652,153200,66711,40,74041
410,57000,31667,40,74042
7332,126400,50484,40,74044
352,85000,58000,40,74045
133,-666666666,55357,40,74046
7607,142600,59731,40,74047
6068,88400,40547,40,74048
291,-666666666,37750,40,74050
2072,111800,58917,40,74051
992,52100,31354,40,74052
4677,154600,71576,40,74053
848,57300,43977,40,74054
46460,195900,76938,40,74055
5189,77500,39133,40,74056
3906,102700,44306,40,74058
5789,123500,47550,40,74059
464,63600,40278,40,74060
2305,117500,54688,40,74061
938,118800,54605,40,74062
31608,132000,58384,40,74063
33432,132600,56881,40,74066
2,-666666666,-666666666,40,74068
15092,155800,57521,40,74070
136,59500,35481,40,74071
1832,93300,50606,40,74072
5749,136900,56739,40,74073
32132,204600,46511,40,74074
26039,162100,36291,40,74075
2306,-666666666,-666666666,40,74078
4268,105000,50857,40,74079
3068,150900,76466,40,74080
2022,86200,47500,40,74081
56,65000,52500,40,74082
1001,138200,49750,40,74083
512,67900,40000,40,74084
2016,77200,35037,40,74085
2151,-666666666,91932,40,74103
11186,162500,43795,40,74104
25469,226300,54501,40,74105
17919,66900,27368,40,74106
19961,93600,43330,40,74107
7608,92300,43125,40,74108
14546,53200,28027,40,74110
20648,109200,45010,40,74112
16530,180500,73432,40,74114
23413,59700,34603,40,74115
3863,102300,40125,40,74116
45,-666666666,-666666666,40,74117
3113,157400,40258,40,74119
4864,279300,43922,40,74120
10665,51000,30597,40,74126
15560,84700,41486,40,74127
13253,85700,44035,40,74128
19679,110400,44316,40,74129
1985,53800,40096,40,74130
2757,154100,53594,40,74131
9200,180200,66925,40,74132
46368,187700,62925,40,74133
15899,124700,50206,40,74134
20424,173300,53200,40,74135
31183,229100,44786,40,74136
28320,298000,95255,40,74137
18541,126800,49911,40,74145
16163,95800,35483,40,74146
11505,110100,43683,40,74301
2989,117800,59321,40,74330
7223,123500,44951,40,74331
1860,132800,53714,40,74332
1135,97600,41544,40,74333
4845,105400,48780,40,74337
5547,107100,42151,40,74338
2550,58800,33036,40,74339
206,86300,37500,40,74340
2894,66300,31078,40,74342
3121,89700,41591,40,74343
15437,153300,43347,40,74344
7690,98800,38111,40,74346
2489,75600,39302,40,74347
301,74100,28438,40,74349
698,95000,31518,40,74350
6515,97800,39946,40,74352
17773,92400,40696,40,74354
225,51700,38542,40,74358
676,90600,34167,40,74359
28,-666666666,47917,40,74360
16838,129200,54211,40,74361
2850,83000,44893,40,74363
1883,109900,40100,40,74364
4593,89200,45707,40,74365
1475,74700,38625,40,74366
462,98300,42031,40,74367
109,56300,31563,40,74368
2011,116900,49100,40,74369
3486,99600,41028,40,74370
15950,88800,34657,40,74401
30374,107400,44646,40,74403
4954,128000,54358,40,74421
839,97100,54432,40,74422
957,99400,49000,40,74423
1377,105300,53125,40,74425
9369,89700,39038,40,74426
1156,155300,54258,40,74427
1383,137300,52614,40,74428
15380,156000,62612,40,74429
477,96200,49844,40,74430
921,62600,38583,40,74431
9647,104200,41812,40,74432
8662,149300,57679,40,74434
3328,89500,49226,40,74435
5368,156900,54909,40,74436
9683,78600,38005,40,74437
130,-666666666,61000,40,74438
6119,99500,41922,40,74441
876,94000,45875,40,74442
2986,121800,54798,40,74445
501,83000,43833,40,74446
16096,76200,35104,40,74447
1750,110700,53648,40,74450
4255,128000,54583,40,74451
374,166100,42917,40,74452
3300,112700,56279,40,74454
3265,85300,38205,40,74455
214,88800,41429,40,74456
332,90000,54333,40,74457
81,90000,41875,40,74458
75,79200,-666666666,40,74459
185,58300,29063,40,74460
7648,98300,40665,40,74462
2176,-666666666,31875,40,74463
31584,119800,40878,40,74464
15285,112500,42514,40,74467
282,87500,38750,40,74468
2528,88500,34010,40,74469
1587,88500,39327,40,74470
1708,101800,39116,40,74471
679,92700,45208,40,74472
9,-666666666,-666666666,40,74477
27747,119100,47271,40,74501
226,67100,39583,40,74521
295,108700,44677,40,74522
5756,74800,35849,40,74523
9515,107000,38516,40,74525
214,48800,37188,40,74528
137,77500,40833,40,74530
935,81700,39405,40,74531
873,84500,38571,40,74533
143,-666666666,33571,40,74534
63,115600,17708,40,74535
1586,96700,39464,40,74536
4126,81500,40259,40,74538
184,108900,33750,40,74540
386,144800,64625,40,74543
744,69100,36429,40,74546
3472,88600,47169,40,74547
74,55700,29531,40,74549
1128,102500,40809,40,74552
1274,90000,43625,40,74553
1741,106500,45938,40,74554
748,85500,38864,40,74555
403,75300,53500,40,74556
540,90000,47750,40,74557
434,76900,33571,40,74558
584,71300,45750,40,74560
1984,86600,44375,40,74561
926,79800,44250,40,74562
1957,90600,48700,40,74563
615,78500,58269,40,74565
122,118800,37083,40,74567
1246,79100,41442,40,74569
994,82800,48750,40,74570
3576,80000,39811,40,74571
645,81300,37083,40,74572
1131,89000,38125,40,74574
91,156300,-666666666,40,74576
218,56400,-666666666,40,74577
6035,83700,42633,40,74578
18608,74700,41246,40,74601
12612,148900,61221,40,74604
739,41000,34896,40,74630
7484,66400,43783,40,74631
515,57500,62813,40,74632
446,72700,46250,40,74633
308,110600,65625,40,74636
1607,41900,36080,40,74637
258,77900,49464,40,74640
648,101400,51625,40,74641
484,50000,64500,40,74643
428,65500,53750,40,74644
159,152100,-666666666,40,74646
3686,91700,46424,40,74647
634,60000,34605,40,74650
751,-666666666,51701,40,74651
787,51400,43409,40,74652
3723,77300,47442,40,74653
25612,139300,42889,40,74701
479,60700,37625,40,74720
307,155000,50417,40,74722
1328,109800,33548,40,74723
353,53200,37500,40,74724
2379,83900,41827,40,74726
1813,80900,32426,40,74727
11231,90600,40039,40,74728
2869,107300,51493,40,74729
4926,116900,47731,40,74730
1549,81300,38241,40,74731
3302,89300,51058,40,74733
1169,84600,49167,40,74734
1650,97300,48403,40,74735
1142,106300,33625,40,74736
690,70200,31094,40,74738
2455,79200,37674,40,74740
1111,112100,68824,40,74741
8108,96900,31337,40,74743
9564,84600,34677,40,74745
182,74200,16771,40,74747
658,67700,48125,40,74748
316,71500,27679,40,74750
30,-666666666,-666666666,40,74753
294,57500,35217,40,74754
64,-666666666,33625,40,74755
721,135600,33333,40,74756
1553,90500,43158,40,74759
369,115600,-666666666,40,74760
54,82500,13333,40,74761
3761,76300,39036,40,74764
1543,63400,35192,40,74766
22367,97400,41803,40,74801
20413,151800,49673,40,74804
31342,133800,49444,40,74820
1439,102400,44583,40,74824
2019,93100,43882,40,74825
1153,83800,40000,40,74826
295,120100,41250,40,74827
1510,84200,27969,40,74829
244,32700,38750,40,74830
703,70000,40536,40,74831
923,92400,46094,40,74832
725,77400,44063,40,74833
7673,130900,54643,40,74834
175,-666666666,-666666666,40,74836
321,55800,29375,40,74837
870,61300,35469,40,74839
1833,103500,51250,40,74840
111,175000,44000,40,74842
316,156300,67917,40,74843
495,-666666666,75417,40,74844
456,73300,34792,40,74845
8051,70700,39021,40,74848
3076,81200,38221,40,74849
302,80000,51250,40,74850
10723,128200,61622,40,74851
1533,89600,54125,40,74852
1951,66300,48359,40,74854
4917,118900,48283,40,74855
842,102100,62083,40,74856
9351,149800,66044,40,74857
6204,78400,37012,40,74859
1750,99700,46735,40,74860
4828,145900,54435,40,74864
1777,114900,57763,40,74865
723,72700,41607,40,74867
13133,79400,40717,40,74868
715,79700,52100,40,74869
2555,117400,57037,40,74871
3384,94800,44954,40,74872
12167,98700,51578,40,74873
1314,100400,47560,40,74875
1295,88200,47250,40,74878
2029,67000,35329,40,74880
5135,93600,48199,40,74881
2365,66700,40347,40,74883
5705,70800,36424,40,74884
1821,70900,27708,40,74901
4114,96700,45664,40,74902
2201,73400,40982,40,74930
1242,84500,39150,40,74931
2467,89600,39453,40,74932
190,37500,36250,40,74935
1169,88900,47500,40,74936
5463,67000,36422,40,74937
1217,73800,40500,40,74939
2953,98100,45846,40,74940
2636,81100,47895,40,74941
150,67500,35536,40,74942
161,82500,34821,40,74943
1094,84800,36146,40,74944
435,66300,37778,40,74945
117,30800,19375,40,74946
11437,93900,41891,40,74948
307,76300,27045,40,74949
1395,64900,31923,40,74951
12089,123900,43794,40,74953
5256,95500,37550,40,74954
15713,108400,39088,40,74955
1969,90700,38672,40,74956
1159,89500,38000,40,74957
7063,93700,43004,40,74959
13455,87600,33956,40,74960
4585,94100,39496,40,74962
522,89600,38750,40,74963
2822,87800,39531,40,74964
5263,89500,34273,40,74965
3493,97100,47849,40,74966
14992,321000,72512,48,75001
71253,276000,101429,48,75002
51642,204900,64462,48,75006
55500,240000,86648,48,75007
14089,302000,111146,48,75009
30406,319200,85946,48,75010
42629,417600,130509,48,75013
42888,388700,118740,48,75019
23232,115500,50081,48,75020
8847,130700,45941,48,75021
27201,428600,162351,48,75022
50431,259000,90193,48,75023
43551,410100,102524,48,75024
53764,351300,118505,48,75025
47804,324200,127931,48,75028
33080,330400,109080,48,75032
108525,409900,117707,48,75034
75485,364700,134636,48,75035
29990,266700,61692,48,75038
20108,455300,92224,48,75039
62417,152900,63924,48,75040
30880,131700,50395,48,75041
39183,144600,50549,48,75042
62601,166300,63331,48,75043
43292,202100,69254,48,75044
25598,243100,102096,48,75048
43174,130400,58567,48,75050
40923,100300,42922,48,75051
95495,172700,78660,48,75052
11927,328700,133802,48,75054
60554,276100,89252,48,75056
14960,128000,57216,48,75057
2666,328600,98750,48,75058
47764,135200,57907,48,75060
54520,145400,49400,48,75061
49306,153100,55392,48,75062
40048,361900,96053,48,75063
12640,196400,75266,48,75065
68196,210800,63939,48,75067
65991,260600,104692,48,75068
37892,275700,58106,48,75069
104415,322600,102650,48,75070
55570,310000,103982,48,75071
52259,228900,70680,48,75074
38283,271000,80603,48,75075
8156,145500,53267,48,75076
37102,301600,108687,48,75077
